Angle, TimePerStep, Intensity
47.94,0.5,4
47.96,0.5,10
47.98,0.5,7
48,0.5,4
48.02,0.5,7
48.04,0.5,6
48.06,0.5,1
48.08,0.5,5
48.1,0.5,12
48.12,0.5,2
48.14,0.5,8
48.16,0.5,1
48.18,0.5,3
48.2,0.5,6
48.22,0.5,0
48.24,0.5,9
48.26,0.5,4
48.28,0.5,7
48.3,0.5,6
48.32,0.5,5
48.34,0.5,5
48.36,0.5,4
48.38,0.5,4
48.4,0.5,8
48.42,0.5,5
48.44,0.5,7
48.46,0.5,7
48.48,0.5,4
48.5,0.5,6
48.52,0.5,6
48.54,0.5,3
48.56,0.5,8
48.58,0.5,5
48.6,0.5,3
48.62,0.5,4
48.64,0.5,3
48.66,0.5,5
48.68,0.5,3
48.7,0.5,4
48.72,0.5,8
48.74,0.5,7
48.76,0.5,0
48.78,0.5,3
48.8,0.5,4
48.82,0.5,5
48.84,0.5,4
48.86,0.5,4
48.88,0.5,2
48.9,0.5,6
48.92,0.5,2
48.94,0.5,3
48.96,0.5,1
48.98,0.5,5
49,0.5,4
49.02,0.5,4
49.04,0.5,2
49.06,0.5,3
49.08,0.5,5
49.1,0.5,0
49.12,0.5,1
49.14,0.5,3
49.16,0.5,7
49.18,0.5,7
49.2,0.5,1
49.22,0.5,3
49.24,0.5,9
49.26,0.5,3
49.28,0.5,2
49.3,0.5,5
49.32,0.5,4
49.34,0.5,2
49.36,0.5,4
49.38,0.5,1
49.4,0.5,1
49.42,0.5,4
49.44,0.5,7
49.46,0.5,2
49.48,0.5,2
49.5,0.5,1
49.52,0.5,0
49.54,0.5,3
49.56,0.5,1
49.58,0.5,4
49.6,0.5,2
49.62,0.5,3
49.64,0.5,5
49.66,0.5,4
49.68,0.5,3
49.7,0.5,2
49.72,0.5,2
49.74,0.5,3
49.76,0.5,2
49.78,0.5,4
49.8,0.5,1
49.82,0.5,2
49.84,0.5,4
49.86,0.5,4
49.88,0.5,4
49.9,0.5,4
49.92,0.5,6
49.94,0.5,7
49.96,0.5,6
49.98,0.5,3
50,0.5,2
50.02,0.5,4
50.04,0.5,1
50.06,0.5,2
50.08,0.5,1
50.1,0.5,3
50.12,0.5,2
50.14,0.5,3
50.16,0.5,7
50.18,0.5,6
50.2,0.5,7
50.22,0.5,5
50.24,0.5,6
50.26,0.5,4
50.28,0.5,6
50.3,0.5,2
50.32,0.5,4
50.34,0.5,3
50.36,0.5,5
50.38,0.5,2
50.4,0.5,6
50.42,0.5,3
50.44,0.5,2
50.46,0.5,6
50.48,0.5,4
50.5,0.5,5
50.52,0.5,4
50.54,0.5,3
50.56,0.5,0
50.58,0.5,0
50.6,0.5,3
50.62,0.5,2
50.64,0.5,3
50.66,0.5,6
50.68,0.5,4
50.7,0.5,3
50.72,0.5,5
50.74,0.5,4
50.76,0.5,3
50.78,0.5,3
50.8,0.5,5
50.82,0.5,4
50.84,0.5,4
50.86,0.5,4
50.88,0.5,2
50.9,0.5,1
50.92,0.5,2
50.94,0.5,4
50.96,0.5,3
50.98,0.5,2
51,0.5,2
51.02,0.5,2
51.04,0.5,2
51.06,0.5,5
51.08,0.5,2
51.1,0.5,7
51.12,0.5,4
51.14,0.5,1
51.16,0.5,4
51.18,0.5,1
51.2,0.5,4
51.22,0.5,3
51.24,0.5,4
51.26,0.5,5
51.28,0.5,6
51.3,0.5,2
51.32,0.5,2
51.34,0.5,2
51.36,0.5,3
51.38,0.5,0
51.4,0.5,3
51.42,0.5,4
51.44,0.5,3
51.46,0.5,1
51.48,0.5,3
51.5,0.5,2
51.52,0.5,3
51.54,0.5,4
51.56,0.5,2
51.58,0.5,4
51.6,0.5,1
51.62,0.5,3
51.64,0.5,4
51.66,0.5,1
51.68,0.5,6
51.7,0.5,2
51.72,0.5,2
51.74,0.5,0
51.76,0.5,3
51.78,0.5,9
51.8,0.5,2
51.82,0.5,4
51.84,0.5,2
51.86,0.5,7
51.88,0.5,5
51.9,0.5,6
51.92,0.5,1
51.94,0.5,6
51.96,0.5,0
51.98,0.5,2
52,0.5,4
52.02,0.5,3
52.04,0.5,3
52.06,0.5,5
52.08,0.5,3
52.1,0.5,2
52.12,0.5,3
52.14,0.5,1
52.16,0.5,2
52.18,0.5,0
52.2,0.5,1
52.22,0.5,8
52.24,0.5,3
52.26,0.5,5
52.28,0.5,3
52.3,0.5,2
52.32,0.5,4
52.34,0.5,4
52.36,0.5,3
52.38,0.5,2
52.4,0.5,2
52.42,0.5,7
52.44,0.5,5
52.46,0.5,3
52.48,0.5,5
52.5,0.5,3
52.52,0.5,2
52.54,0.5,3
52.56,0.5,1
52.58,0.5,1
52.6,0.5,1
52.62,0.5,0
52.64,0.5,1
52.66,0.5,4
52.68,0.5,7
52.7,0.5,6
52.72,0.5,0
52.74,0.5,1
52.76,0.5,0
52.78,0.5,3
52.8,0.5,1
52.82,0.5,3
52.84,0.5,2
52.86,0.5,3
52.88,0.5,2
52.9,0.5,3
52.92,0.5,1
52.94,0.5,1
52.96,0.5,5
52.98,0.5,0
53,0.5,1
53.02,0.5,0
53.04,0.5,0
53.06,0.5,4
53.08,0.5,4
53.1,0.5,2
53.12,0.5,2
53.14,0.5,3
53.16,0.5,2
53.18,0.5,2
53.2,0.5,4
53.22,0.5,8
53.24,0.5,3
53.26,0.5,1
53.28,0.5,3
53.3,0.5,3
53.32,0.5,1
53.34,0.5,3
53.36,0.5,5
53.38,0.5,5
53.4,0.5,5
53.42,0.5,7
53.44,0.5,5
53.46,0.5,2
53.48,0.5,6
53.5,0.5,6
53.52,0.5,4
53.54,0.5,3
53.56,0.5,1
53.58,0.5,3
53.6,0.5,6
53.62,0.5,6
53.64,0.5,11
53.66,0.5,3
53.68,0.5,5
53.7,0.5,2
53.72,0.5,4
53.74,0.5,7
53.76,0.5,4
53.78,0.5,3
53.8,0.5,3
53.82,0.5,3
53.84,0.5,0
53.86,0.5,4
53.88,0.5,5
53.9,0.5,5
53.92,0.5,3
53.94,0.5,2
53.96,0.5,0
53.98,0.5,4
54,0.5,2
54.02,0.5,2
54.04,0.5,2
54.06,0.5,7
54.08,0.5,5
54.1,0.5,4
54.12,0.5,5
54.14,0.5,2
54.16,0.5,3
54.18,0.5,5
54.2,0.5,4
54.22,0.5,2
54.24,0.5,6
54.26,0.5,2
54.28,0.5,4
54.3,0.5,2
54.32,0.5,3
54.34,0.5,6
54.36,0.5,1
54.38,0.5,3
54.4,0.5,2
54.42,0.5,3
54.44,0.5,4
54.46,0.5,4
54.48,0.5,2
54.5,0.5,4
54.52,0.5,3
54.54,0.5,3
54.56,0.5,6
54.58,0.5,5
54.6,0.5,2
54.62,0.5,7
54.64,0.5,5
54.66,0.5,4
54.68,0.5,4
54.7,0.5,1
54.72,0.5,3
54.74,0.5,6
54.76,0.5,6
54.78,0.5,4
54.8,0.5,0
54.82,0.5,3
54.84,0.5,3
54.86,0.5,2
54.88,0.5,3
54.9,0.5,2
54.92,0.5,2
54.94,0.5,3
54.96,0.5,9
54.98,0.5,5
55,0.5,8
55.02,0.5,7
55.04,0.5,2
55.06,0.5,5
55.08,0.5,2
55.1,0.5,3
55.12,0.5,5
55.14,0.5,6
55.16,0.5,7
55.18,0.5,1
55.2,0.5,1
55.22,0.5,3
55.24,0.5,7
55.26,0.5,3
55.28,0.5,4
55.3,0.5,2
55.32,0.5,3
55.34,0.5,4
55.36,0.5,3
55.38,0.5,10
55.4,0.5,6
55.42,0.5,12
55.44,0.5,8
55.46,0.5,2
55.48,0.5,11
55.5,0.5,11
55.52,0.5,6
55.54,0.5,6
55.56,0.5,6
55.58,0.5,7
55.6,0.5,10
55.62,0.5,8
55.64,0.5,14
55.66,0.5,7
55.68,0.5,19
55.7,0.5,13
55.72,0.5,14
55.74,0.5,11
55.76,0.5,17
55.78,0.5,13
55.8,0.5,24
55.82,0.5,17
55.84,0.5,26
55.86,0.5,25
55.88,0.5,24
55.9,0.5,40
55.92,0.5,56
55.94,0.5,61
55.96,0.5,76
55.98,0.5,100
56,0.5,133
56.02,0.5,179
56.04,0.5,218
56.06,0.5,289
56.08,0.5,310
56.1,0.5,300
56.12,0.5,291
56.14,0.5,241
56.16,0.5,193
56.18,0.5,167
56.2,0.5,155
56.22,0.5,157
56.24,0.5,162
56.26,0.5,141
56.28,0.5,90
56.3,0.5,82
56.32,0.5,57
56.34,0.5,39
56.36,0.5,26
56.38,0.5,18
56.4,0.5,9
56.42,0.5,16
56.44,0.5,15
56.46,0.5,10
56.48,0.5,12
56.5,0.5,12
56.52,0.5,13
56.54,0.5,12
56.56,0.5,6
56.58,0.5,4
56.6,0.5,1
56.62,0.5,8
56.64,0.5,5
56.66,0.5,4
56.68,0.5,8
56.7,0.5,7
56.72,0.5,7
56.74,0.5,3
56.76,0.5,6
56.78,0.5,9
56.8,0.5,2
56.82,0.5,7
56.84,0.5,1
56.86,0.5,5
56.88,0.5,2
56.9,0.5,1
56.92,0.5,2
56.94,0.5,3
56.96,0.5,3
56.98,0.5,3
57,0.5,3
57.02,0.5,6
57.04,0.5,6
57.06,0.5,2
57.08,0.5,5
57.1,0.5,2
57.12,0.5,2
57.14,0.5,4
57.16,0.5,1
57.18,0.5,8
57.2,0.5,1
57.22,0.5,4
57.24,0.5,3
57.26,0.5,1
57.28,0.5,2
57.3,0.5,0
57.32,0.5,5
57.34,0.5,4
57.36,0.5,2
57.38,0.5,5
57.4,0.5,0
57.42,0.5,1
57.44,0.5,0
57.46,0.5,5
57.48,0.5,2
57.5,0.5,3
57.52,0.5,4
57.54,0.5,2
57.56,0.5,0
57.58,0.5,0
57.6,0.5,3
57.62,0.5,1
57.64,0.5,2
57.66,0.5,3
57.68,0.5,0
57.7,0.5,4
57.72,0.5,2
57.74,0.5,2
57.76,0.5,6
57.78,0.5,0
57.8,0.5,2
57.82,0.5,2
57.84,0.5,2
57.86,0.5,1
57.88,0.5,2
57.9,0.5,0
57.92,0.5,3
57.94,0.5,2
57.96,0.5,3
57.98,0.5,2
58,0.5,2
58.02,0.5,5
58.04,0.5,1
58.06,0.5,3
58.08,0.5,4
58.1,0.5,2
58.12,0.5,4
58.14,0.5,3
58.16,0.5,4
58.18,0.5,2
58.2,0.5,1
58.22,0.5,1
58.24,0.5,2
58.26,0.5,2
58.28,0.5,2
58.3,0.5,2
58.32,0.5,3
58.34,0.5,2
58.36,0.5,1
58.38,0.5,3
58.4,0.5,1
58.42,0.5,4
58.44,0.5,4
58.46,0.5,2
58.48,0.5,3
58.5,0.5,2
58.52,0.5,1
58.54,0.5,3
58.56,0.5,4
58.58,0.5,0
58.6,0.5,4
58.62,0.5,1
58.64,0.5,3
58.66,0.5,4
58.68,0.5,2
58.7,0.5,3
58.72,0.5,1
58.74,0.5,1
58.76,0.5,3
58.78,0.5,4
58.8,0.5,2
58.82,0.5,2
58.84,0.5,0
58.86,0.5,5
58.88,0.5,3
58.9,0.5,1
58.92,0.5,0
58.94,0.5,3
58.96,0.5,3
58.98,0.5,0
59,0.5,0
59.02,0.5,3
59.04,0.5,1
59.06,0.5,4
59.08,0.5,2
59.1,0.5,2
59.12,0.5,3
59.14,0.5,2
59.16,0.5,1
59.18,0.5,2
59.2,0.5,1
59.22,0.5,0
59.24,0.5,1
59.26,0.5,2
59.28,0.5,2
59.3,0.5,1
59.32,0.5,4
59.34,0.5,1
59.36,0.5,5
59.38,0.5,4
59.4,0.5,1
59.42,0.5,4
59.44,0.5,3
59.46,0.5,1
59.48,0.5,1
59.5,0.5,3
59.52,0.5,3
59.54,0.5,1
59.56,0.5,1
59.58,0.5,1
59.6,0.5,3
59.62,0.5,2
59.64,0.5,4
59.66,0.5,5
59.68,0.5,1
59.7,0.5,3
59.72,0.5,3
59.74,0.5,1
59.76,0.5,9
59.78,0.5,4
59.8,0.5,3
59.82,0.5,2
59.84,0.5,1
59.86,0.5,2
59.88,0.5,1
59.9,0.5,2
59.92,0.5,2
59.94,0.5,3
59.96,0.5,2
59.98,0.5,1
60,0.5,2
60.02,0.5,3
60.04,0.5,1
60.06,0.5,1
60.08,0.5,0
60.1,0.5,1
60.12,0.5,2
60.14,0.5,4
60.16,0.5,0
60.18,0.5,1
60.2,0.5,6
60.22,0.5,0
60.24,0.5,2
60.26,0.5,0
60.28,0.5,1
60.3,0.5,2
60.32,0.5,1
60.34,0.5,1
60.36,0.5,2
60.38,0.5,3
60.4,0.5,5
60.42,0.5,4
60.44,0.5,2
60.46,0.5,1
60.48,0.5,4
60.5,0.5,3
60.52,0.5,4
60.54,0.5,4
60.56,0.5,0
60.58,0.5,1
60.6,0.5,3
60.62,0.5,1
60.64,0.5,1
60.66,0.5,2
60.68,0.5,2
60.7,0.5,0
60.72,0.5,0
60.74,0.5,3
60.76,0.5,3
60.78,0.5,2
60.8,0.5,1
60.82,0.5,4
60.84,0.5,3
60.86,0.5,1
60.88,0.5,5
60.9,0.5,1
60.92,0.5,0
60.94,0.5,3
60.96,0.5,2
60.98,0.5,1
61,0.5,3
61.02,0.5,1
61.04,0.5,0
61.06,0.5,2
61.08,0.5,4
61.1,0.5,0
61.12,0.5,1
61.14,0.5,3
61.16,0.5,1
61.18,0.5,2
61.2,0.5,0
61.22,0.5,4
61.24,0.5,4
61.26,0.5,4
61.28,0.5,0
61.3,0.5,2
61.32,0.5,0
61.34,0.5,0
61.36,0.5,3
61.38,0.5,0
61.4,0.5,4
61.42,0.5,2
61.44,0.5,1
61.46,0.5,1
61.48,0.5,2
61.5,0.5,1
61.52,0.5,1
61.54,0.5,1
61.56,0.5,2
61.58,0.5,3
61.6,0.5,2
61.62,0.5,3
61.64,0.5,5
61.66,0.5,4
61.68,0.5,0
61.7,0.5,1
61.72,0.5,5
61.74,0.5,2
61.76,0.5,3
61.78,0.5,2
61.8,0.5,0
61.82,0.5,2
61.84,0.5,0
61.86,0.5,2
61.88,0.5,4
61.9,0.5,1
61.92,0.5,0
61.94,0.5,0
61.96,0.5,1
61.98,0.5,3
62,0.5,1
62.02,0.5,1
62.04,0.5,3
62.06,0.5,3
62.08,0.5,2
62.1,0.5,2
62.12,0.5,2
62.14,0.5,4
62.16,0.5,2
62.18,0.5,3
62.2,0.5,3
62.22,0.5,4
62.24,0.5,3
62.26,0.5,2
62.28,0.5,2
62.3,0.5,2
62.32,0.5,4
62.34,0.5,2
62.36,0.5,4
62.38,0.5,2
62.4,0.5,2
62.42,0.5,1
62.44,0.5,0
62.46,0.5,4
62.48,0.5,1
62.5,0.5,1
62.52,0.5,2
62.54,0.5,1
62.56,0.5,1
62.58,0.5,2
62.6,0.5,1
62.62,0.5,1
62.64,0.5,4
62.66,0.5,6
62.68,0.5,3
62.7,0.5,1
62.72,0.5,3
62.74,0.5,3
62.76,0.5,1
62.78,0.5,1
62.8,0.5,1
62.82,0.5,3
62.84,0.5,6
62.86,0.5,0
62.88,0.5,1
62.9,0.5,1
62.92,0.5,1
62.94,0.5,3
62.96,0.5,1
62.98,0.5,4
63,0.5,3
63.02,0.5,1
63.04,0.5,2
63.06,0.5,2
63.08,0.5,0
63.1,0.5,4
63.12,0.5,4
63.14,0.5,2
63.16,0.5,2
63.18,0.5,0
63.2,0.5,0
63.22,0.5,2
63.24,0.5,3
63.26,0.5,3
63.28,0.5,3
63.3,0.5,6
63.32,0.5,3
63.34,0.5,2
63.36,0.5,2
63.38,0.5,2
63.4,0.5,2
63.42,0.5,4
63.44,0.5,2
63.46,0.5,2
63.48,0.5,1
63.5,0.5,1
63.52,0.5,3
63.54,0.5,2
63.56,0.5,2
63.58,0.5,1
63.6,0.5,0
63.62,0.5,2
63.64,0.5,1
63.66,0.5,2
63.68,0.5,1
63.7,0.5,2
63.72,0.5,3
63.74,0.5,1
63.76,0.5,2
63.78,0.5,2
63.8,0.5,3
63.82,0.5,2
63.84,0.5,1
63.86,0.5,1
63.88,0.5,1
63.9,0.5,3
63.92,0.5,1
63.94,0.5,2
63.96,0.5,0
63.98,0.5,1
64,0.5,4
64.02,0.5,5
64.04,0.5,1
64.06,0.5,1
64.08,0.5,3
64.1,0.5,2
64.12,0.5,1
64.14,0.5,0
64.16,0.5,2
64.18,0.5,0
64.2,0.5,1
64.22,0.5,3
64.24,0.5,4
64.26,0.5,2
64.28,0.5,1
64.3,0.5,3
64.32,0.5,0
64.34,0.5,2
64.36,0.5,2
64.38,0.5,2
64.4,0.5,3
64.42,0.5,2
64.44,0.5,2
64.46,0.5,1
64.48,0.5,3
64.5,0.5,2
64.52,0.5,1
64.54,0.5,0
64.56,0.5,1
64.58,0.5,3
64.6,0.5,2
64.62,0.5,1
64.64,0.5,4
64.66,0.5,4
64.68,0.5,1
64.7,0.5,4
64.72,0.5,2
64.74,0.5,2
64.76,0.5,2
64.78,0.5,3
64.8,0.5,2
64.82,0.5,1
64.84,0.5,4
64.86,0.5,4
64.88,0.5,1
64.9,0.5,2
64.92,0.5,3
64.94,0.5,0
64.96,0.5,2
64.98,0.5,3
65,0.5,0
65.02,0.5,1
65.04,0.5,2
65.06,0.5,5
65.08,0.5,1
65.1,0.5,3
65.12,0.5,5
65.14,0.5,3
65.16,0.5,2
65.18,0.5,2
65.2,0.5,0
65.22,0.5,2
65.24,0.5,2
65.26,0.5,3
65.28,0.5,1
65.3,0.5,3
65.32,0.5,2
65.34,0.5,3
65.36,0.5,0
65.38,0.5,1
65.4,0.5,2
65.42,0.5,5
65.44,0.5,3
65.46,0.5,3
65.48,0.5,1
65.5,0.5,3
65.52,0.5,1
65.54,0.5,2
65.56,0.5,4
65.58,0.5,1
65.6,0.5,4
65.62,0.5,2
65.64,0.5,3
65.66,0.5,3
65.68,0.5,4
65.7,0.5,3
65.72,0.5,4
65.74,0.5,1
65.76,0.5,1
65.78,0.5,0
65.8,0.5,3
65.82,0.5,0
65.84,0.5,3
65.86,0.5,1
65.88,0.5,2
65.9,0.5,0
65.92,0.5,3
65.94,0.5,2
65.96,0.5,4
65.98,0.5,3
66,0.5,1
66.02,0.5,2
66.04,0.5,1
66.06,0.5,2
66.08,0.5,0
66.1,0.5,2
66.12,0.5,0
66.14,0.5,2
66.16,0.5,0
66.18,0.5,1
66.2,0.5,2
66.22,0.5,2
66.24,0.5,3
66.26,0.5,1
66.28,0.5,2
66.3,0.5,0
66.32,0.5,2
66.34,0.5,0
66.36,0.5,1
66.38,0.5,1
66.4,0.5,1
66.42,0.5,2
66.44,0.5,3
66.46,0.5,2
66.48,0.5,3
66.5,0.5,0
66.52,0.5,1
66.54,0.5,1
66.56,0.5,1
66.58,0.5,4
66.6,0.5,4
66.62,0.5,2
66.64,0.5,2
66.66,0.5,2
66.68,0.5,1
66.7,0.5,2
66.72,0.5,1
66.74,0.5,1
66.76,0.5,1
66.78,0.5,4
66.8,0.5,1
66.82,0.5,2
66.84,0.5,3
66.86,0.5,1
66.88,0.5,3
66.9,0.5,2
66.92,0.5,1
66.94,0.5,0
66.96,0.5,1
66.98,0.5,4
67,0.5,1
67.02,0.5,3
67.04,0.5,0
67.06,0.5,1
67.08,0.5,1
67.1,0.5,2
67.12,0.5,2
67.14,0.5,0
67.16,0.5,3
67.18,0.5,1
67.2,0.5,3
67.22,0.5,2
67.24,0.5,0
67.26,0.5,1
67.28,0.5,1
67.3,0.5,1
67.32,0.5,2
67.34,0.5,1
67.36,0.5,4
67.38,0.5,3
67.4,0.5,2
67.42,0.5,1
67.44,0.5,4
67.46,0.5,3
67.48,0.5,2
67.5,0.5,3
67.52,0.5,2
67.54,0.5,1
67.56,0.5,1
67.58,0.5,1
67.6,0.5,2
67.62,0.5,1
67.64,0.5,2
67.66,0.5,4
67.68,0.5,3
67.7,0.5,2
67.72,0.5,4
67.74,0.5,4
67.76,0.5,3
67.78,0.5,1
67.8,0.5,5
67.82,0.5,4
67.84,0.5,1
67.86,0.5,3
67.88,0.5,0
67.9,0.5,2
67.92,0.5,1
67.94,0.5,4
67.96,0.5,2
67.98,0.5,3
68,0.5,1
68.02,0.5,3
68.04,0.5,1
68.06,0.5,3
68.08,0.5,5
68.1,0.5,0
68.12,0.5,4
68.14,0.5,2
68.16,0.5,1
68.18,0.5,2
68.2,0.5,2
68.22,0.5,3
68.24,0.5,1
68.26,0.5,3
68.28,0.5,3
68.3,0.5,4
68.32,0.5,1
68.34,0.5,6
68.36,0.5,1
68.38,0.5,0
68.4,0.5,2
68.42,0.5,3
68.44,0.5,2
68.46,0.5,2
68.48,0.5,2
68.5,0.5,2
68.52,0.5,3
68.54,0.5,5
68.56,0.5,3
68.58,0.5,2
68.6,0.5,3
68.62,0.5,2
68.64,0.5,5
68.66,0.5,4
68.68,0.5,7
68.7,0.5,7
68.72,0.5,7
68.74,0.5,6
68.76,0.5,6
68.78,0.5,10
68.8,0.5,5
68.82,0.5,8
68.84,0.5,6
68.86,0.5,6
68.88,0.5,13
68.9,0.5,11
68.92,0.5,10
68.94,0.5,11
68.96,0.5,17
68.98,0.5,19
69,0.5,24
69.02,0.5,43
69.04,0.5,33
69.06,0.5,58
69.08,0.5,83
69.1,0.5,67
69.12,0.5,67
69.14,0.5,64
69.16,0.5,45
69.18,0.5,31
69.2,0.5,30
69.22,0.5,38
69.24,0.5,26
69.26,0.5,33
69.28,0.5,42
69.3,0.5,28
69.32,0.5,39
69.34,0.5,31
69.36,0.5,26
69.38,0.5,20
69.4,0.5,13
69.42,0.5,11
69.44,0.5,9
69.46,0.5,5
69.48,0.5,8
69.5,0.5,2
69.52,0.5,4
69.54,0.5,3
69.56,0.5,2
69.58,0.5,4
69.6,0.5,0
69.62,0.5,6
69.64,0.5,2
69.66,0.5,9
69.68,0.5,3
69.7,0.5,3
69.72,0.5,1
69.74,0.5,1
69.76,0.5,5
69.78,0.5,1
69.8,0.5,0
69.82,0.5,2
69.84,0.5,2
69.86,0.5,5
69.88,0.5,2
69.9,0.5,3
69.92,0.5,2
69.94,0.5,3
69.96,0.5,4
69.98,0.5,1
70,0.5,1
70.02,0.5,2
70.04,0.5,2
70.06,0.5,1
70.08,0.5,1
70.1,0.5,3
70.12,0.5,4
70.14,0.5,3
70.16,0.5,1
70.18,0.5,1
70.2,0.5,3
70.22,0.5,0
70.24,0.5,2
70.26,0.5,1
70.28,0.5,2
70.3,0.5,1
70.32,0.5,0
70.34,0.5,0
70.36,0.5,0
70.38,0.5,0
70.4,0.5,0
70.42,0.5,2
70.44,0.5,1
70.46,0.5,5
70.48,0.5,2
70.5,0.5,3
70.52,0.5,2
70.54,0.5,2
70.56,0.5,2
70.58,0.5,1
70.6,0.5,3
70.62,0.5,2
70.64,0.5,1
70.66,0.5,4
70.68,0.5,1
70.7,0.5,3
70.72,0.5,6
70.74,0.5,5
70.76,0.5,3
70.78,0.5,3
70.8,0.5,1
70.82,0.5,2
70.84,0.5,5
70.86,0.5,1
70.88,0.5,4
70.9,0.5,1
70.92,0.5,2
70.94,0.5,1
70.96,0.5,1
70.98,0.5,1
71,0.5,0
71.02,0.5,1
71.04,0.5,2
71.06,0.5,2
71.08,0.5,1
71.1,0.5,0
71.12,0.5,0
71.14,0.5,2
71.16,0.5,1
71.18,0.5,0
71.2,0.5,2
71.22,0.5,1
71.24,0.5,3
71.26,0.5,1
71.28,0.5,1
71.3,0.5,4
71.32,0.5,3
71.34,0.5,4
71.36,0.5,2
71.38,0.5,6
71.4,0.5,2
71.42,0.5,1
71.44,0.5,1
71.46,0.5,3
71.48,0.5,2
71.5,0.5,2
71.52,0.5,5
71.54,0.5,2
71.56,0.5,2
71.58,0.5,1
71.6,0.5,1
71.62,0.5,1
71.64,0.5,1
71.66,0.5,2
71.68,0.5,5
71.7,0.5,1
71.72,0.5,2
71.74,0.5,3
71.76,0.5,2
71.78,0.5,3
71.8,0.5,1
71.82,0.5,4
71.84,0.5,1
71.86,0.5,2
71.88,0.5,2
71.9,0.5,0
71.92,0.5,0
71.94,0.5,1
71.96,0.5,2
71.98,0.5,2
72,0.5,3
72.02,0.5,2
72.04,0.5,4
72.06,0.5,0
72.08,0.5,1
72.1,0.5,2
72.12,0.5,2
72.14,0.5,0
72.16,0.5,0
72.18,0.5,2
72.2,0.5,2
72.22,0.5,3
72.24,0.5,2
72.26,0.5,1
72.28,0.5,1
72.3,0.5,1
72.32,0.5,1
72.34,0.5,3
72.36,0.5,2
72.38,0.5,3
72.4,0.5,1
72.42,0.5,3
72.44,0.5,3
72.46,0.5,4
72.48,0.5,3
72.5,0.5,3
72.52,0.5,0
72.54,0.5,5
72.56,0.5,1
72.58,0.5,2
72.6,0.5,0
72.62,0.5,5
72.64,0.5,0
72.66,0.5,3
72.68,0.5,3
72.7,0.5,0
72.72,0.5,1
72.74,0.5,2
72.76,0.5,3
72.78,0.5,2
72.8,0.5,2
72.82,0.5,2
72.84,0.5,3
72.86,0.5,2
72.88,0.5,1
72.9,0.5,2
72.92,0.5,3
72.94,0.5,2
72.96,0.5,5
72.98,0.5,3
73,0.5,2
73.02,0.5,3
73.04,0.5,3
73.06,0.5,2
73.08,0.5,1
73.1,0.5,2
73.12,0.5,1
73.14,0.5,2
73.16,0.5,1
73.18,0.5,2
73.2,0.5,2
73.22,0.5,5
73.24,0.5,0
73.26,0.5,2
73.28,0.5,3
73.3,0.5,2
73.32,0.5,2
73.34,0.5,5
73.36,0.5,2
73.38,0.5,0
73.4,0.5,3
73.42,0.5,1
73.44,0.5,2
73.46,0.5,0
73.48,0.5,2
73.5,0.5,2
73.52,0.5,4
73.54,0.5,3
73.56,0.5,1
73.58,0.5,0
73.6,0.5,1
73.62,0.5,3
73.64,0.5,2
73.66,0.5,2
73.68,0.5,2
73.7,0.5,3
73.72,0.5,3
73.74,0.5,0
73.76,0.5,6
73.78,0.5,1
73.8,0.5,0
73.82,0.5,2
73.84,0.5,1
73.86,0.5,0
73.88,0.5,0
73.9,0.5,2
73.92,0.5,0
73.94,0.5,3
73.96,0.5,2
73.98,0.5,2
74,0.5,0
74.02,0.5,1
74.04,0.5,1
74.06,0.5,0
74.08,0.5,7
74.1,0.5,4
74.12,0.5,1
74.14,0.5,1
74.16,0.5,2
74.18,0.5,1
74.2,0.5,3
74.22,0.5,1
74.24,0.5,2
74.26,0.5,1
74.28,0.5,1
74.3,0.5,3
74.32,0.5,2
74.34,0.5,2
74.36,0.5,2
74.38,0.5,2
74.4,0.5,3
74.42,0.5,0
74.44,0.5,2
74.46,0.5,3
74.48,0.5,5
74.5,0.5,2
74.52,0.5,5
74.54,0.5,4
74.56,0.5,2
74.58,0.5,1
74.6,0.5,3
74.62,0.5,1
74.64,0.5,2
74.66,0.5,0
74.68,0.5,0
74.7,0.5,4
74.72,0.5,2
74.74,0.5,3
74.76,0.5,2
74.78,0.5,0
74.8,0.5,4
74.82,0.5,1
74.84,0.5,1
74.86,0.5,1
74.88,0.5,5
74.9,0.5,1
74.92,0.5,2
74.94,0.5,5
74.96,0.5,3
74.98,0.5,3
75,0.5,6
75.02,0.5,3
75.04,0.5,3
75.06,0.5,2
75.08,0.5,2
75.1,0.5,1
75.12,0.5,1
75.14,0.5,1
75.16,0.5,4
75.18,0.5,2
75.2,0.5,3
75.22,0.5,3
75.24,0.5,2
75.26,0.5,3
75.28,0.5,1
75.3,0.5,1
75.32,0.5,2
75.34,0.5,4
75.36,0.5,5
75.38,0.5,3
75.4,0.5,4
75.42,0.5,6
75.44,0.5,1
75.46,0.5,0
75.48,0.5,3
75.5,0.5,5
75.52,0.5,6
75.54,0.5,1
75.56,0.5,3
75.58,0.5,4
75.6,0.5,4
75.62,0.5,5
75.64,0.5,3
75.66,0.5,7
75.68,0.5,2
75.7,0.5,1
75.72,0.5,4
75.74,0.5,6
75.76,0.5,3
75.78,0.5,4
75.8,0.5,4
75.82,0.5,4
75.84,0.5,4
75.86,0.5,5
75.88,0.5,2
75.9,0.5,4
75.92,0.5,7
75.94,0.5,5
75.96,0.5,6
75.98,0.5,7
76,0.5,7
