Angle, TimePerStep, Intensity
37.78,0.5,2
37.8,0.5,2
37.82,0.5,3
37.84,0.5,3
37.86,0.5,2
37.88,0.5,3
37.9,0.5,2
37.92,0.5,2
37.94,0.5,3
37.96,0.5,6
37.98,0.5,3
38,0.5,5
38.02,0.5,6
38.04,0.5,7
38.06,0.5,4
38.08,0.5,1
38.1,0.5,6
38.12,0.5,2
38.14,0.5,4
38.16,0.5,1
38.18,0.5,2
38.2,0.5,3
38.22,0.5,3
38.24,0.5,2
38.26,0.5,3
38.28,0.5,1
38.3,0.5,1
38.32,0.5,0
38.34,0.5,2
38.36,0.5,4
38.38,0.5,3
38.4,0.5,2
38.42,0.5,3
38.44,0.5,3
38.46,0.5,4
38.48,0.5,5
38.5,0.5,4
38.52,0.5,3
38.54,0.5,4
38.56,0.5,3
38.58,0.5,7
38.6,0.5,2
38.62,0.5,0
38.64,0.5,8
38.66,0.5,2
38.68,0.5,0
38.7,0.5,1
38.72,0.5,4
38.74,0.5,2
38.76,0.5,4
38.78,0.5,3
38.8,0.5,4
38.82,0.5,1
38.84,0.5,3
38.86,0.5,2
38.88,0.5,1
38.9,0.5,1
38.92,0.5,4
38.94,0.5,3
38.96,0.5,2
38.98,0.5,3
39,0.5,2
39.02,0.5,4
39.04,0.5,2
39.06,0.5,1
39.08,0.5,5
39.1,0.5,1
39.12,0.5,2
39.14,0.5,2
39.16,0.5,5
39.18,0.5,0
39.2,0.5,4
39.22,0.5,1
39.24,0.5,2
39.26,0.5,4
39.28,0.5,3
39.3,0.5,2
39.32,0.5,5
39.34,0.5,3
39.36,0.5,3
39.38,0.5,1
39.4,0.5,3
39.42,0.5,1
39.44,0.5,2
39.46,0.5,1
39.48,0.5,3
39.5,0.5,4
39.52,0.5,3
39.54,0.5,2
39.56,0.5,4
39.58,0.5,4
39.6,0.5,2
39.62,0.5,7
39.64,0.5,5
39.66,0.5,7
39.68,0.5,2
39.7,0.5,2
39.72,0.5,0
39.74,0.5,3
39.76,0.5,3
39.78,0.5,2
39.8,0.5,1
39.82,0.5,4
39.84,0.5,4
39.86,0.5,4
39.88,0.5,2
39.9,0.5,10
39.92,0.5,4
39.94,0.5,5
39.96,0.5,6
39.98,0.5,7
40,0.5,2
40.02,0.5,4
40.04,0.5,1
40.06,0.5,6
40.08,0.5,3
40.1,0.5,2
40.12,0.5,1
40.14,0.5,3
40.16,0.5,1
40.18,0.5,2
40.2,0.5,3
40.22,0.5,1
40.24,0.5,6
40.26,0.5,4
40.28,0.5,2
40.3,0.5,4
40.32,0.5,2
40.34,0.5,2
40.36,0.5,5
40.38,0.5,2
40.4,0.5,5
40.42,0.5,3
40.44,0.5,5
40.46,0.5,5
40.48,0.5,4
40.5,0.5,1
40.52,0.5,4
40.54,0.5,6
40.56,0.5,1
40.58,0.5,6
40.6,0.5,5
40.62,0.5,1
40.64,0.5,7
40.66,0.5,6
40.68,0.5,4
40.7,0.5,2
40.72,0.5,1
40.74,0.5,4
40.76,0.5,5
40.78,0.5,4
40.8,0.5,1
40.82,0.5,5
40.84,0.5,3
40.86,0.5,2
40.88,0.5,5
40.9,0.5,2
40.92,0.5,4
40.94,0.5,5
40.96,0.5,1
40.98,0.5,4
41,0.5,0
41.02,0.5,7
41.04,0.5,5
41.06,0.5,2
41.08,0.5,4
41.1,0.5,4
41.12,0.5,5
41.14,0.5,12
41.16,0.5,6
41.18,0.5,4
41.2,0.5,8
41.22,0.5,3
41.24,0.5,5
41.26,0.5,4
41.28,0.5,1
41.3,0.5,3
41.32,0.5,7
41.34,0.5,2
41.36,0.5,5
41.38,0.5,0
41.4,0.5,4
41.42,0.5,5
41.44,0.5,3
41.46,0.5,4
41.48,0.5,4
41.5,0.5,6
41.52,0.5,2
41.54,0.5,3
41.56,0.5,3
41.58,0.5,5
41.6,0.5,3
41.62,0.5,10
41.64,0.5,1
41.66,0.5,0
41.68,0.5,1
41.7,0.5,5
41.72,0.5,3
41.74,0.5,3
41.76,0.5,3
41.78,0.5,6
41.8,0.5,4
41.82,0.5,7
41.84,0.5,6
41.86,0.5,0
41.88,0.5,5
41.9,0.5,8
41.92,0.5,4
41.94,0.5,6
41.96,0.5,4
41.98,0.5,11
42,0.5,7
42.02,0.5,8
42.04,0.5,5
42.06,0.5,7
42.08,0.5,10
42.1,0.5,4
42.12,0.5,2
42.14,0.5,9
42.16,0.5,6
42.18,0.5,1
42.2,0.5,7
42.22,0.5,8
42.24,0.5,7
42.26,0.5,3
42.28,0.5,5
42.3,0.5,1
42.32,0.5,6
42.34,0.5,7
42.36,0.5,6
42.38,0.5,5
42.4,0.5,10
42.42,0.5,5
42.44,0.5,4
42.46,0.5,7
42.48,0.5,1
42.5,0.5,7
42.52,0.5,9
42.54,0.5,8
42.56,0.5,4
42.58,0.5,4
42.6,0.5,6
42.62,0.5,9
42.64,0.5,3
42.66,0.5,5
42.68,0.5,6
42.7,0.5,6
42.72,0.5,5
42.74,0.5,6
42.76,0.5,1
42.78,0.5,3
42.8,0.5,2
42.82,0.5,3
42.84,0.5,3
42.86,0.5,4
42.88,0.5,7
42.9,0.5,5
42.92,0.5,3
42.94,0.5,11
42.96,0.5,6
42.98,0.5,4
43,0.5,4
43.02,0.5,9
43.04,0.5,10
43.06,0.5,11
43.08,0.5,5
43.1,0.5,9
43.12,0.5,2
43.14,0.5,8
43.16,0.5,6
43.18,0.5,11
43.2,0.5,6
43.22,0.5,7
43.24,0.5,9
43.26,0.5,9
43.28,0.5,6
43.3,0.5,19
43.32,0.5,7
43.34,0.5,10
43.36,0.5,11
43.38,0.5,9
43.4,0.5,12
43.42,0.5,9
43.44,0.5,8
43.46,0.5,7
43.48,0.5,7
43.5,0.5,6
43.52,0.5,7
43.54,0.5,4
43.56,0.5,10
43.58,0.5,9
43.6,0.5,6
43.62,0.5,5
43.64,0.5,8
43.66,0.5,7
43.68,0.5,7
43.7,0.5,7
43.72,0.5,6
43.74,0.5,5
43.76,0.5,2
43.78,0.5,6
43.8,0.5,16
43.82,0.5,4
43.84,0.5,7
43.86,0.5,11
43.88,0.5,6
43.9,0.5,5
43.92,0.5,12
43.94,0.5,9
43.96,0.5,5
43.98,0.5,15
44,0.5,9
44.02,0.5,9
44.04,0.5,9
44.06,0.5,7
44.08,0.5,5
44.1,0.5,8
44.12,0.5,8
44.14,0.5,6
44.16,0.5,4
44.18,0.5,6
44.2,0.5,8
44.22,0.5,8
44.24,0.5,8
44.26,0.5,8
44.28,0.5,9
44.3,0.5,6
44.32,0.5,10
44.34,0.5,8
44.36,0.5,9
44.38,0.5,11
44.4,0.5,8
44.42,0.5,13
44.44,0.5,9
44.46,0.5,9
44.48,0.5,11
44.5,0.5,10
44.52,0.5,7
44.54,0.5,11
44.56,0.5,8
44.58,0.5,11
44.6,0.5,6
44.62,0.5,10
44.64,0.5,15
44.66,0.5,11
44.68,0.5,7
44.7,0.5,14
44.72,0.5,12
44.74,0.5,4
44.76,0.5,8
44.78,0.5,9
44.8,0.5,9
44.82,0.5,6
44.84,0.5,5
44.86,0.5,18
44.88,0.5,12
44.9,0.5,13
44.92,0.5,7
44.94,0.5,6
44.96,0.5,10
44.98,0.5,11
45,0.5,8
45.02,0.5,14
45.04,0.5,11
45.06,0.5,16
45.08,0.5,13
45.1,0.5,8
45.12,0.5,12
45.14,0.5,14
45.16,0.5,13
45.18,0.5,14
45.2,0.5,15
45.22,0.5,15
45.24,0.5,4
45.26,0.5,14
45.28,0.5,14
45.3,0.5,10
45.32,0.5,6
45.34,0.5,9
45.36,0.5,6
45.38,0.5,10
45.4,0.5,11
45.42,0.5,8
45.44,0.5,14
45.46,0.5,11
45.48,0.5,7
45.5,0.5,19
45.52,0.5,9
45.54,0.5,9
45.56,0.5,10
45.58,0.5,12
45.6,0.5,12
45.62,0.5,11
45.64,0.5,12
45.66,0.5,11
45.68,0.5,16
45.7,0.5,12
45.72,0.5,13
45.74,0.5,6
45.76,0.5,14
45.78,0.5,11
45.8,0.5,14
45.82,0.5,11
45.84,0.5,6
45.86,0.5,6
45.88,0.5,9
45.9,0.5,8
45.92,0.5,10
45.94,0.5,11
45.96,0.5,16
45.98,0.5,10
46,0.5,10
46.02,0.5,16
46.04,0.5,6
46.06,0.5,18
46.08,0.5,14
46.1,0.5,15
46.12,0.5,12
46.14,0.5,15
46.16,0.5,15
46.18,0.5,23
46.2,0.5,13
46.22,0.5,16
46.24,0.5,15
46.26,0.5,15
46.28,0.5,13
46.3,0.5,15
46.32,0.5,11
46.34,0.5,9
46.36,0.5,7
46.38,0.5,11
46.4,0.5,20
46.42,0.5,21
46.44,0.5,12
46.46,0.5,19
46.48,0.5,18
46.5,0.5,16
46.52,0.5,20
46.54,0.5,13
46.56,0.5,18
46.58,0.5,15
46.6,0.5,20
46.62,0.5,23
46.64,0.5,23
46.66,0.5,18
46.68,0.5,19
46.7,0.5,15
46.72,0.5,22
46.74,0.5,16
46.76,0.5,23
46.78,0.5,26
46.8,0.5,19
46.82,0.5,14
46.84,0.5,18
46.86,0.5,20
46.88,0.5,22
46.9,0.5,27
46.92,0.5,22
46.94,0.5,25
46.96,0.5,31
46.98,0.5,16
47,0.5,22
47.02,0.5,34
47.04,0.5,32
47.06,0.5,30
47.08,0.5,32
47.1,0.5,33
47.12,0.5,30
47.14,0.5,26
47.16,0.5,29
47.18,0.5,37
47.2,0.5,28
47.22,0.5,31
47.24,0.5,32
47.26,0.5,37
47.28,0.5,39
47.3,0.5,56
47.32,0.5,41
47.34,0.5,41
47.36,0.5,38
47.38,0.5,35
47.4,0.5,35
47.42,0.5,32
47.44,0.5,33
47.46,0.5,43
47.48,0.5,31
47.5,0.5,43
47.52,0.5,36
47.54,0.5,45
47.56,0.5,41
47.58,0.5,32
47.6,0.5,39
47.62,0.5,41
47.64,0.5,33
47.66,0.5,38
47.68,0.5,25
47.7,0.5,32
47.72,0.5,39
47.74,0.5,34
47.76,0.5,41
47.78,0.5,32
47.8,0.5,41
47.82,0.5,37
47.84,0.5,29
47.86,0.5,30
47.88,0.5,30
47.9,0.5,23
47.92,0.5,18
47.94,0.5,28
47.96,0.5,31
47.98,0.5,23
48,0.5,19
48.02,0.5,23
48.04,0.5,21
48.06,0.5,24
48.08,0.5,11
48.1,0.5,20
48.12,0.5,22
48.14,0.5,14
48.16,0.5,17
48.18,0.5,14
48.2,0.5,18
48.22,0.5,15
48.24,0.5,15
48.26,0.5,18
48.28,0.5,13
48.3,0.5,13
48.32,0.5,20
48.34,0.5,17
48.36,0.5,17
48.38,0.5,18
48.4,0.5,18
48.42,0.5,11
48.44,0.5,16
48.46,0.5,14
48.48,0.5,12
48.5,0.5,10
48.52,0.5,16
48.54,0.5,16
48.56,0.5,15
48.58,0.5,13
48.6,0.5,11
48.62,0.5,18
48.64,0.5,6
48.66,0.5,10
48.68,0.5,7
48.7,0.5,8
48.72,0.5,11
48.74,0.5,11
48.76,0.5,13
48.78,0.5,6
48.8,0.5,13
48.82,0.5,15
48.84,0.5,6
48.86,0.5,10
48.88,0.5,10
48.9,0.5,6
48.92,0.5,7
48.94,0.5,3
48.96,0.5,6
48.98,0.5,5
49,0.5,7
49.02,0.5,3
49.04,0.5,6
49.06,0.5,2
49.08,0.5,6
49.1,0.5,9
49.12,0.5,9
49.14,0.5,8
49.16,0.5,8
49.18,0.5,10
49.2,0.5,4
49.22,0.5,10
49.24,0.5,9
49.26,0.5,9
49.28,0.5,9
49.3,0.5,3
49.32,0.5,9
49.34,0.5,6
49.36,0.5,8
49.38,0.5,4
49.4,0.5,3
49.42,0.5,5
49.44,0.5,4
49.46,0.5,3
49.48,0.5,7
49.5,0.5,5
49.52,0.5,5
49.54,0.5,6
49.56,0.5,6
49.58,0.5,4
49.6,0.5,3
49.62,0.5,6
49.64,0.5,6
49.66,0.5,3
49.68,0.5,2
49.7,0.5,2
49.72,0.5,12
49.74,0.5,7
49.76,0.5,3
49.78,0.5,7
49.8,0.5,9
49.82,0.5,6
49.84,0.5,2
49.86,0.5,8
49.88,0.5,2
49.9,0.5,8
49.92,0.5,6
49.94,0.5,1
49.96,0.5,4
49.98,0.5,7
50,0.5,5
50.02,0.5,3
50.04,0.5,3
50.06,0.5,5
50.08,0.5,5
50.1,0.5,2
50.12,0.5,6
50.14,0.5,9
50.16,0.5,3
50.18,0.5,3
50.2,0.5,7
50.22,0.5,6
50.24,0.5,3
50.26,0.5,4
50.28,0.5,5
50.3,0.5,5
50.32,0.5,4
50.34,0.5,1
50.36,0.5,3
50.38,0.5,3
50.4,0.5,5
50.42,0.5,5
50.44,0.5,5
50.46,0.5,1
50.48,0.5,5
50.5,0.5,3
50.52,0.5,5
50.54,0.5,4
50.56,0.5,6
50.58,0.5,3
50.6,0.5,4
50.62,0.5,4
50.64,0.5,3
50.66,0.5,4
50.68,0.5,8
50.7,0.5,7
50.72,0.5,3
50.74,0.5,1
50.76,0.5,9
50.78,0.5,3
50.8,0.5,2
50.82,0.5,2
50.84,0.5,3
50.86,0.5,7
50.88,0.5,5
50.9,0.5,3
50.92,0.5,2
50.94,0.5,3
50.96,0.5,4
50.98,0.5,1
51,0.5,2
51.02,0.5,4
51.04,0.5,2
51.06,0.5,1
51.08,0.5,3
51.1,0.5,7
51.12,0.5,4
51.14,0.5,2
51.16,0.5,2
51.18,0.5,2
51.2,0.5,7
51.22,0.5,2
51.24,0.5,5
51.26,0.5,3
51.28,0.5,4
51.3,0.5,3
51.32,0.5,4
51.34,0.5,10
51.36,0.5,3
51.38,0.5,4
51.4,0.5,5
51.42,0.5,5
51.44,0.5,1
51.46,0.5,3
51.48,0.5,4
51.5,0.5,7
51.52,0.5,1
51.54,0.5,2
51.56,0.5,1
51.58,0.5,8
51.6,0.5,4
51.62,0.5,1
51.64,0.5,2
51.66,0.5,8
51.68,0.5,3
51.7,0.5,5
51.72,0.5,10
51.74,0.5,3
51.76,0.5,4
51.78,0.5,6
51.8,0.5,0
51.82,0.5,1
51.84,0.5,4
51.86,0.5,2
51.88,0.5,1
51.9,0.5,3
51.92,0.5,3
51.94,0.5,4
51.96,0.5,4
51.98,0.5,0
52,0.5,3
52.02,0.5,7
52.04,0.5,4
52.06,0.5,5
52.08,0.5,4
52.1,0.5,3
52.12,0.5,4
52.14,0.5,4
52.16,0.5,5
52.18,0.5,4
52.2,0.5,2
52.22,0.5,5
52.24,0.5,4
52.26,0.5,5
52.28,0.5,4
52.3,0.5,1
52.32,0.5,5
52.34,0.5,2
52.36,0.5,9
52.38,0.5,4
52.4,0.5,5
52.42,0.5,3
52.44,0.5,2
52.46,0.5,2
52.48,0.5,1
52.5,0.5,5
52.52,0.5,4
52.54,0.5,4
52.56,0.5,6
52.58,0.5,2
52.6,0.5,5
52.62,0.5,4
52.64,0.5,4
52.66,0.5,4
52.68,0.5,3
52.7,0.5,4
52.72,0.5,3
52.74,0.5,3
52.76,0.5,3
52.78,0.5,2
52.8,0.5,4
52.82,0.5,2
52.84,0.5,1
52.86,0.5,3
52.88,0.5,5
52.9,0.5,0
52.92,0.5,3
52.94,0.5,4
52.96,0.5,7
52.98,0.5,5
53,0.5,2
53.02,0.5,3
53.04,0.5,2
53.06,0.5,1
53.08,0.5,1
53.1,0.5,4
53.12,0.5,7
53.14,0.5,3
53.16,0.5,4
53.18,0.5,2
53.2,0.5,5
53.22,0.5,3
53.24,0.5,4
53.26,0.5,2
53.28,0.5,4
53.3,0.5,4
53.32,0.5,6
53.34,0.5,9
53.36,0.5,2
53.38,0.5,5
53.4,0.5,4
53.42,0.5,2
53.44,0.5,2
53.46,0.5,5
53.48,0.5,6
53.5,0.5,6
53.52,0.5,2
53.54,0.5,2
53.56,0.5,7
53.58,0.5,7
53.6,0.5,2
53.62,0.5,2
53.64,0.5,3
53.66,0.5,3
53.68,0.5,4
53.7,0.5,1
53.72,0.5,4
53.74,0.5,4
53.76,0.5,3
53.78,0.5,2
53.8,0.5,10
53.82,0.5,5
53.84,0.5,6
53.86,0.5,0
53.88,0.5,4
53.9,0.5,4
53.92,0.5,5
53.94,0.5,2
53.96,0.5,3
53.98,0.5,3
54,0.5,2
54.02,0.5,5
54.04,0.5,0
54.06,0.5,5
54.08,0.5,2
54.1,0.5,4
54.12,0.5,6
54.14,0.5,4
54.16,0.5,4
54.18,0.5,4
54.2,0.5,4
54.22,0.5,0
54.24,0.5,3
54.26,0.5,4
54.28,0.5,8
54.3,0.5,7
54.32,0.5,1
54.34,0.5,6
54.36,0.5,4
54.38,0.5,8
54.4,0.5,4
54.42,0.5,2
54.44,0.5,7
54.46,0.5,4
54.48,0.5,6
54.5,0.5,7
54.52,0.5,2
54.54,0.5,4
54.56,0.5,9
54.58,0.5,1
54.6,0.5,11
54.62,0.5,4
54.64,0.5,8
54.66,0.5,4
54.68,0.5,5
54.7,0.5,4
54.72,0.5,5
54.74,0.5,6
54.76,0.5,6
54.78,0.5,8
54.8,0.5,4
54.82,0.5,6
54.84,0.5,3
54.86,0.5,6
54.88,0.5,7
54.9,0.5,6
54.92,0.5,10
54.94,0.5,4
54.96,0.5,7
54.98,0.5,5
55,0.5,7
55.02,0.5,9
55.04,0.5,8
55.06,0.5,7
55.08,0.5,13
55.1,0.5,9
55.12,0.5,6
55.14,0.5,7
55.16,0.5,7
55.18,0.5,9
55.2,0.5,11
55.22,0.5,8
55.24,0.5,8
55.26,0.5,4
55.28,0.5,10
55.3,0.5,6
55.32,0.5,18
55.34,0.5,7
55.36,0.5,10
55.38,0.5,13
55.4,0.5,7
55.42,0.5,12
55.44,0.5,9
55.46,0.5,13
55.48,0.5,17
55.5,0.5,15
55.52,0.5,11
55.54,0.5,23
55.56,0.5,13
55.58,0.5,9
55.6,0.5,16
55.62,0.5,14
55.64,0.5,17
55.66,0.5,21
55.68,0.5,13
55.7,0.5,16
55.72,0.5,20
55.74,0.5,16
55.76,0.5,18
55.78,0.5,21
55.8,0.5,16
55.82,0.5,12
55.84,0.5,23
55.86,0.5,23
55.88,0.5,19
55.9,0.5,22
55.92,0.5,20
55.94,0.5,24
55.96,0.5,20
55.98,0.5,30
56,0.5,24
56.02,0.5,16
56.04,0.5,26
56.06,0.5,20
56.08,0.5,21
56.1,0.5,22
56.12,0.5,24
56.14,0.5,21
56.16,0.5,21
56.18,0.5,25
56.2,0.5,29
56.22,0.5,30
56.24,0.5,30
56.26,0.5,29
56.28,0.5,29
56.3,0.5,23
56.32,0.5,32
56.34,0.5,24
56.36,0.5,28
56.38,0.5,21
56.4,0.5,22
56.42,0.5,23
56.44,0.5,18
56.46,0.5,23
56.48,0.5,22
56.5,0.5,21
56.52,0.5,40
56.54,0.5,28
56.56,0.5,24
56.58,0.5,20
56.6,0.5,26
56.62,0.5,23
56.64,0.5,28
56.66,0.5,19
56.68,0.5,24
56.7,0.5,28
56.72,0.5,27
56.74,0.5,31
56.76,0.5,21
56.78,0.5,16
56.8,0.5,16
56.82,0.5,19
56.84,0.5,17
56.86,0.5,10
56.88,0.5,23
56.9,0.5,17
56.92,0.5,17
56.94,0.5,15
56.96,0.5,18
56.98,0.5,21
57,0.5,9
57.02,0.5,13
57.04,0.5,16
57.06,0.5,14
57.08,0.5,7
57.1,0.5,7
57.12,0.5,15
57.14,0.5,14
57.16,0.5,11
57.18,0.5,11
57.2,0.5,7
57.22,0.5,10
57.24,0.5,7
57.26,0.5,10
57.28,0.5,12
57.3,0.5,11
57.32,0.5,8
57.34,0.5,14
57.36,0.5,12
57.38,0.5,10
57.4,0.5,7
57.42,0.5,2
57.44,0.5,10
57.46,0.5,5
57.48,0.5,6
57.5,0.5,6
57.52,0.5,4
57.54,0.5,4
57.56,0.5,6
57.58,0.5,6
57.6,0.5,7
57.62,0.5,8
57.64,0.5,10
57.66,0.5,3
57.68,0.5,5
57.7,0.5,4
57.72,0.5,7
57.74,0.5,11
57.76,0.5,9
57.78,0.5,13
57.8,0.5,6
57.82,0.5,5
57.84,0.5,9
57.86,0.5,9
57.88,0.5,7
57.9,0.5,5
57.92,0.5,8
57.94,0.5,4
57.96,0.5,4
57.98,0.5,2
58,0.5,0
58.02,0.5,3
58.04,0.5,5
58.06,0.5,6
58.08,0.5,6
58.1,0.5,7
58.12,0.5,2
58.14,0.5,6
58.16,0.5,6
58.18,0.5,8
58.2,0.5,5
58.22,0.5,3
58.24,0.5,6
58.26,0.5,11
58.28,0.5,4
58.3,0.5,12
58.32,0.5,3
58.34,0.5,1
58.36,0.5,4
58.38,0.5,7
58.4,0.5,3
58.42,0.5,7
58.44,0.5,3
58.46,0.5,4
58.48,0.5,5
58.5,0.5,6
58.52,0.5,7
58.54,0.5,7
58.56,0.5,5
58.58,0.5,6
58.6,0.5,7
58.62,0.5,6
58.64,0.5,5
58.66,0.5,4
58.68,0.5,13
58.7,0.5,7
58.72,0.5,10
58.74,0.5,2
58.76,0.5,8
58.78,0.5,4
58.8,0.5,3
58.82,0.5,6
58.84,0.5,6
58.86,0.5,6
58.88,0.5,8
58.9,0.5,3
58.92,0.5,6
58.94,0.5,4
58.96,0.5,10
58.98,0.5,10
59,0.5,8
59.02,0.5,8
59.04,0.5,4
59.06,0.5,6
59.08,0.5,4
59.1,0.5,7
59.12,0.5,9
59.14,0.5,8
59.16,0.5,8
59.18,0.5,12
59.2,0.5,9
59.22,0.5,9
59.24,0.5,9
59.26,0.5,10
59.28,0.5,5
59.3,0.5,8
59.32,0.5,0
59.34,0.5,5
59.36,0.5,4
59.38,0.5,2
59.4,0.5,9
59.42,0.5,3
59.44,0.5,11
59.46,0.5,5
59.48,0.5,6
59.5,0.5,2
59.52,0.5,7
59.54,0.5,4
59.56,0.5,6
59.58,0.5,6
59.6,0.5,5
59.62,0.5,3
59.64,0.5,7
59.66,0.5,3
59.68,0.5,5
59.7,0.5,11
59.72,0.5,9
59.74,0.5,5
59.76,0.5,4
59.78,0.5,2
59.8,0.5,2
59.82,0.5,2
59.84,0.5,3
59.86,0.5,3
59.88,0.5,6
59.9,0.5,5
59.92,0.5,3
59.94,0.5,2
59.96,0.5,2
59.98,0.5,9
60,0.5,7
60.02,0.5,3
60.04,0.5,3
60.06,0.5,3
60.08,0.5,2
60.1,0.5,5
60.12,0.5,4
60.14,0.5,6
60.16,0.5,8
60.18,0.5,3
60.2,0.5,7
60.22,0.5,2
60.24,0.5,4
60.26,0.5,3
60.28,0.5,2
60.3,0.5,5
60.32,0.5,5
60.34,0.5,3
60.36,0.5,2
60.38,0.5,3
60.4,0.5,1
60.42,0.5,2
60.44,0.5,5
60.46,0.5,3
60.48,0.5,2
60.5,0.5,1
60.52,0.5,4
60.54,0.5,1
60.56,0.5,7
60.58,0.5,4
60.6,0.5,1
60.62,0.5,1
60.64,0.5,2
60.66,0.5,3
60.68,0.5,2
60.7,0.5,0
60.72,0.5,2
60.74,0.5,4
60.76,0.5,3
60.78,0.5,2
60.8,0.5,7
60.82,0.5,3
60.84,0.5,4
60.86,0.5,0
60.88,0.5,1
60.9,0.5,0
60.92,0.5,3
60.94,0.5,1
60.96,0.5,7
60.98,0.5,1
61,0.5,2
61.02,0.5,1
61.04,0.5,2
61.06,0.5,6
61.08,0.5,4
61.1,0.5,4
61.12,0.5,3
61.14,0.5,2
61.16,0.5,3
61.18,0.5,1
61.2,0.5,2
61.22,0.5,3
61.24,0.5,3
61.26,0.5,3
61.28,0.5,4
61.3,0.5,4
61.32,0.5,2
61.34,0.5,2
61.36,0.5,1
61.38,0.5,2
61.4,0.5,5
61.42,0.5,2
61.44,0.5,3
61.46,0.5,2
61.48,0.5,0
61.5,0.5,3
61.52,0.5,0
61.54,0.5,0
61.56,0.5,0
61.58,0.5,3
61.6,0.5,2
61.62,0.5,3
61.64,0.5,3
61.66,0.5,2
61.68,0.5,1
61.7,0.5,3
61.72,0.5,4
61.74,0.5,2
61.76,0.5,0
61.78,0.5,3
61.8,0.5,1
61.82,0.5,2
61.84,0.5,4
61.86,0.5,1
61.88,0.5,1
61.9,0.5,3
61.92,0.5,2
61.94,0.5,1
61.96,0.5,3
61.98,0.5,1
62,0.5,1
62.02,0.5,6
62.04,0.5,2
62.06,0.5,0
62.08,0.5,2
62.1,0.5,3
62.12,0.5,3
62.14,0.5,0
62.16,0.5,3
62.18,0.5,5
62.2,0.5,1
62.22,0.5,0
62.24,0.5,2
62.26,0.5,4
62.28,0.5,1
62.3,0.5,3
62.32,0.5,2
62.34,0.5,1
62.36,0.5,4
62.38,0.5,2
62.4,0.5,1
62.42,0.5,1
62.44,0.5,3
62.46,0.5,2
62.48,0.5,2
62.5,0.5,3
62.52,0.5,2
62.54,0.5,2
62.56,0.5,2
62.58,0.5,3
62.6,0.5,2
62.62,0.5,2
62.64,0.5,3
62.66,0.5,1
62.68,0.5,0
62.7,0.5,4
62.72,0.5,3
62.74,0.5,1
62.76,0.5,4
62.78,0.5,1
62.8,0.5,3
62.82,0.5,1
62.84,0.5,3
62.86,0.5,5
62.88,0.5,1
62.9,0.5,1
62.92,0.5,0
62.94,0.5,2
62.96,0.5,2
62.98,0.5,4
63,0.5,1
63.02,0.5,1
63.04,0.5,2
63.06,0.5,1
63.08,0.5,2
63.1,0.5,3
63.12,0.5,0
63.14,0.5,2
63.16,0.5,4
63.18,0.5,3
63.2,0.5,2
63.22,0.5,5
63.24,0.5,2
63.26,0.5,1
63.28,0.5,1
63.3,0.5,1
63.32,0.5,1
63.34,0.5,1
63.36,0.5,3
63.38,0.5,4
63.4,0.5,2
63.42,0.5,4
63.44,0.5,2
63.46,0.5,3
63.48,0.5,1
63.5,0.5,0
63.52,0.5,3
63.54,0.5,1
63.56,0.5,2
63.58,0.5,1
63.6,0.5,3
63.62,0.5,0
63.64,0.5,1
63.66,0.5,0
63.68,0.5,2
63.7,0.5,1
63.72,0.5,2
63.74,0.5,1
63.76,0.5,0
63.78,0.5,1
63.8,0.5,0
63.82,0.5,0
63.84,0.5,4
63.86,0.5,0
63.88,0.5,5
63.9,0.5,3
63.92,0.5,2
63.94,0.5,1
63.96,0.5,0
63.98,0.5,1
64,0.5,1
64.02,0.5,1
64.04,0.5,2
64.06,0.5,2
64.08,0.5,3
64.1,0.5,2
64.12,0.5,1
64.14,0.5,4
64.16,0.5,5
64.18,0.5,3
64.2,0.5,1
64.22,0.5,1
64.24,0.5,4
64.26,0.5,3
64.28,0.5,4
64.3,0.5,1
64.32,0.5,1
64.34,0.5,2
64.36,0.5,2
64.38,0.5,3
64.4,0.5,3
64.42,0.5,0
64.44,0.5,1
64.46,0.5,0
64.48,0.5,3
64.5,0.5,0
64.52,0.5,0
64.54,0.5,3
64.56,0.5,6
64.58,0.5,1
64.6,0.5,1
64.62,0.5,2
64.64,0.5,2
64.66,0.5,1
64.68,0.5,6
64.7,0.5,1
64.72,0.5,4
64.74,0.5,2
64.76,0.5,1
64.78,0.5,2
64.8,0.5,2
64.82,0.5,1
64.84,0.5,2
64.86,0.5,3
64.88,0.5,3
64.9,0.5,1
64.92,0.5,5
64.94,0.5,2
64.96,0.5,1
64.98,0.5,0
65,0.5,4
65.02,0.5,3
65.04,0.5,4
65.06,0.5,1
65.08,0.5,1
65.1,0.5,2
65.12,0.5,0
65.14,0.5,7
65.16,0.5,2
65.18,0.5,3
65.2,0.5,2
65.22,0.5,1
65.24,0.5,2
65.26,0.5,1
65.28,0.5,3
65.3,0.5,2
65.32,0.5,0
65.34,0.5,2
65.36,0.5,0
65.38,0.5,1
65.4,0.5,1
65.42,0.5,2
65.44,0.5,3
65.46,0.5,0
65.48,0.5,1
65.5,0.5,5
65.52,0.5,1
65.54,0.5,2
65.56,0.5,0
65.58,0.5,1
65.6,0.5,3
65.62,0.5,0
65.64,0.5,2
65.66,0.5,0
65.68,0.5,4
65.7,0.5,2
65.72,0.5,4
65.74,0.5,1
65.76,0.5,1
65.78,0.5,0
65.8,0.5,1
65.82,0.5,2
65.84,0.5,1
