Points
0.0
0.006837606837606838
0.013675213675213675
0.020512820512820513
0.02735042735042735
0.03418803418803419
0.041025641025641026
0.04786324786324786
0.0547008547008547
0.06153846153846154
0.06837606837606838
0.07521367521367521
0.08205128205128205
0.08888888888888889
0.09572649572649572
0.10256410256410256
0.1094017094017094
0.11623931623931624
0.12307692307692308
0.12991452991452992
0.13675213675213677
0.14358974358974358
0.15042735042735042
0.15726495726495726
0.1641025641025641
0.17094017094017094
0.17777777777777778
0.18461538461538463
0.19145299145299144
0.19829059829059828
0.20512820512820512
0.21196581196581196
0.2188034188034188
0.22564102564102564
0.23247863247863249
0.23931623931623933
0.24615384615384617
0.252991452991453
0.25982905982905985
0.26666666666666666
0.27350427350427353
0.28034188034188035
0.28717948717948716
0.294017094017094
0.30085470085470084
0.3076923076923077
0.3145299145299145
0.3213675213675214
0.3282051282051282
0.335042735042735
0.3418803418803419
0.3487179487179487
0.35555555555555557
0.3623931623931624
0.36923076923076925
0.37606837606837606
0.3829059829059829
0.38974358974358975
0.39658119658119656
0.40341880341880343
0.41025641025641024
0.4170940170940171
0.4239316239316239
0.4307692307692308
0.4376068376068376
0.4444444444444444
0.4512820512820513
0.4581196581196581
0.46495726495726497
0.4717948717948718
0.47863247863247865
0.48547008547008547
0.49230769230769234
0.49914529914529915
0.505982905982906
0.5128205128205128
0.5196581196581197
0.5264957264957265
0.5333333333333333
0.5401709401709401
0.5470085470085471
0.5538461538461539
0.5606837606837607
0.5675213675213675
0.5743589743589743
0.5811965811965812
0.588034188034188
0.5948717948717949
0.6017094017094017
0.6085470085470085
0.6153846153846154
0.6222222222222222
0.629059829059829
0.6358974358974359
0.6427350427350428
0.6495726495726496
0.6564102564102564
0.6632478632478632
0.67008547008547
0.676923076923077
0.6837606837606838
0.6905982905982906
0.6974358974358974
0.7042735042735043
0.7111111111111111
0.717948717948718
0.7247863247863248
0.7316239316239316
0.7384615384615385
0.7452991452991453
0.7521367521367521
0.7589743589743589
0.7658119658119658
0.7726495726495727
0.7794871794871795
0.7863247863247863
0.7931623931623931
0.8
