"-222,000","10,000","-218,000","20,000","-220,000","30,000","-220,000","10,000","-222,000","10,000","-222,000","10,000","-220,000","0,000","-220,000","10,000","-220,000","0,000","-218,000","10,000"
"-222,000","0,000","-218,000","20,000","-224,000","0,000","-216,000","10,000","-216,000","20,000","-214,000","10,000","-216,000","20,000","-220,000","10,000","-214,000","30,000","-216,000","20,000"
"-216,000","10,000","-218,000","10,000","-216,000","10,000","-220,000","0,000","-220,000","0,000","-218,000","-10,000","-214,000","30,000","-216,000","0,000","-214,000","20,000","-220,000","10,000"
"-218,000","20,000","-212,000","10,000","-218,000","10,000","-212,000","30,000","-220,000","0,000","-218,000","0,000","-214,000","0,000","-216,000","10,000","-218,000","0,000","-212,000","10,000"
"-216,000","0,000","-212,000","10,000","-216,000","10,000","-218,000","0,000","-216,000","20,000","-212,000","20,000","-210,000","10,000","-210,000","0,000","-212,000","20,000","-214,000","20,000"
"-214,000","30,000","-210,000","30,000","-220,000","0,000","-218,000","0,000","-212,000","20,000","-214,000","0,000","-210,000","30,000","-212,000","10,000","-212,000","10,000","-216,000","10,000"
"-212,000","20,000","-212,000","20,000","-216,000","0,000","-212,000","20,000","-216,000","20,000","-210,000","10,000","-214,000","10,000","-216,000","10,000","-212,000","20,000","-212,000","0,000"
"-210,000","10,000","-216,000","10,000","-210,000","0,000","-210,000","10,000","-210,000","10,000","-216,000","0,000","-212,000","10,000","-208,000","10,000","-214,000","20,000","-210,000","10,000"
"-212,000","10,000","-206,000","10,000","-212,000","0,000","-212,000","10,000","-206,000","0,000","-216,000","0,000","-212,000","0,000","-214,000","0,000","-208,000","0,000","-212,000","20,000"
"-214,000","0,000","-208,000","0,000","-212,000","10,000","-208,000","10,000","-208,000","20,000","-208,000","30,000","-210,000","10,000","-208,000","10,000","-212,000","10,000","-212,000","0,000"
"-212,000","0,000","-206,000","10,000","-210,000","10,000","-208,000","10,000","-206,000","20,000","-208,000","30,000","-210,000","10,000","-212,000","0,000","-212,000","10,000","-210,000","20,000"
"-210,000","10,000","-208,000","20,000","-208,000","10,000","-204,000","0,000","-208,000","10,000","-204,000","10,000","-208,000","10,000","-206,000","20,000","-202,000","10,000","-204,000","30,000"
"-202,000","10,000","-202,000","0,000","-208,000","-10,000","-204,000","20,000","-204,000","20,000","-210,000","0,000","-208,000","10,000","-200,000","0,000","-208,000","10,000","-204,000","10,000"
"-200,000","20,000","-204,000","0,000","-210,000","0,000","-208,000","0,000","-208,000","0,000","-204,000","30,000","-204,000","10,000","-202,000","0,000","-204,000","20,000","-208,000","0,000"
"-204,000","0,000","-198,000","0,000","-204,000","0,000","-202,000","20,000","-202,000","0,000","-208,000","-10,000","-200,000","10,000","-202,000","-10,000","-204,000","10,000","-202,000","10,000"
"-196,000","10,000","-202,000","10,000","-198,000","30,000","-202,000","10,000","-200,000","0,000","-202,000","10,000","-202,000","0,000","-198,000","0,000","-204,000","10,000","-196,000","0,000"
"-200,000","10,000","-196,000","10,000","-200,000","10,000","-202,000","10,000","-192,000","10,000","-200,000","0,000","-194,000","0,000","-198,000","10,000","-198,000","20,000","-202,000","10,000"
"-194,000","20,000","-196,000","20,000","-202,000","0,000","-202,000","10,000","-194,000","30,000","-196,000","10,000","-200,000","-10,000","-198,000","10,000","-196,000","0,000","-196,000","10,000"
"-202,000","-10,000","-196,000","10,000","-192,000","0,000","-200,000","0,000","-198,000","10,000","-198,000","-10,000","-200,000","-10,000","-194,000","10,000","-192,000","30,000","-194,000","10,000"
"-188,000","10,000","-196,000","10,000","-192,000","-10,000","-198,000","0,000","-194,000","10,000","-196,000","20,000","-188,000","10,000","-192,000","-10,000","-194,000","10,000","-198,000","0,000"
"-196,000","-290,000","-192,000","-280,000","-198,000","-230,000","-196,000","-1090,000","-192,000","-1180,000","-192,000","10,000","-192,000","-110,000","-200,000","-120,000","-188,000","-220,000","-196,000","-630,000"
"-188,000","10,000","-192,000","20,000","-186,000","10,000","-196,000","0,000","-196,000","10,000","-198,000","-20,000","-192,000","20,000","-192,000","-10,000","-196,000","10,000","-196,000","0,000"
"-188,000","0,000","-186,000","20,000","-186,000","-10,000","-188,000","10,000","-194,000","0,000","-200,000","0,000","-198,000","-10,000","-192,000","20,000","-196,000","-10,000","-188,000","10,000"
"-186,000","10,000","-182,000","10,000","-194,000","0,000","-188,000","20,000","-192,000","20,000","-188,000","10,000","-196,000","10,000","-186,000","20,000","-186,000","30,000","-194,000","0,000"
"-192,000","20,000","-188,000","30,000","-186,000","20,000","-188,000","20,000","-186,000","0,000","-192,000","30,000","-194,000","20,000","-188,000","30,000","-188,000","10,000","-184,000","10,000"
"-186,000","20,000","-186,000","10,000","-184,000","10,000","-186,000","30,000","-192,000","0,000","-192,000","20,000","-194,000","10,000","-188,000","0,000","-192,000","10,000","-192,000","10,000"
"-184,000","30,000","-184,000","10,000","-182,000","40,000","-186,000","10,000","-194,000","0,000","-188,000","10,000","-194,000","0,000","-192,000","10,000","-194,000","0,000","-192,000","10,000"
"-194,000","0,000","-184,000","10,000","-184,000","10,000","-188,000","0,000","-184,000","10,000","-196,000","0,000","-186,000","20,000","-194,000","0,000","-192,000","0,000","-182,000","0,000"
"-188,000","20,000","-186,000","10,000","-188,000","10,000","-194,000","0,000","-186,000","10,000","-192,000","10,000","-192,000","10,000","-186,000","0,000","-194,000","10,000","-188,000","10,000"
"-182,000","10,000","-186,000","20,000","-180,000","30,000","-184,000","10,000","-192,000","10,000","-194,000","10,000","-194,000","0,000","-180,000","10,000","-184,000","10,000","-192,000","0,000"
"-182,000","30,000","-182,000","10,000","-180,000","20,000","-186,000","0,000","-182,000","30,000","-184,000","10,000","-192,000","0,000","-182,000","20,000","-188,000","10,000","-192,000","0,000"
"-186,000","10,000","-182,000","10,000","-186,000","0,000","-180,000","10,000","-178,000","20,000","-182,000","10,000","-178,000","0,000","-182,000","30,000","-180,000","20,000","-182,000","10,000"
"-184,000","10,000","-180,000","0,000","-182,000","10,000","-178,000","10,000","-186,000","10,000","-186,000","10,000","-180,000","10,000","-186,000","0,000","-188,000","0,000","-192,000","0,000"
"-186,000","0,000","-182,000","10,000","-180,000","0,000","-178,000","20,000","-178,000","30,000","-186,000","0,000","-186,000","0,000","-178,000","10,000","-180,000","10,000","-184,000","20,000"
"-180,000","0,000","-176,000","10,000","-182,000","10,000","-178,000","10,000","-178,000","10,000","-180,000","30,000","-184,000","0,000","-178,000","10,000","-178,000","10,000","-184,000","0,000"
"-186,000","0,000","-182,000","0,000","-178,000","10,000","-176,000","30,000","-182,000","0,000","-180,000","20,000","-178,000","10,000","-184,000","10,000","-178,000","10,000","-184,000","0,000"
"-176,000","30,000","-180,000","10,000","-174,000","10,000","-180,000","0,000","-176,000","10,000","-176,000","0,000","-182,000","0,000","-182,000","10,000","-178,000","30,000","-178,000","10,000"
"-172,000","10,000","-180,000","0,000","-178,000","10,000","-178,000","10,000","-178,000","0,000","-184,000","0,000","-178,000","10,000","-174,000","10,000","-174,000","10,000","-182,000","0,000"
"-172,000","10,000","-178,000","0,000","-174,000","10,000","-174,000","20,000","-178,000","10,000","-174,000","20,000","-172,000","0,000","-178,000","0,000","-174,000","30,000","-172,000","10,000"
"-180,000","0,000","-180,000","0,000","-174,000","20,000","-172,000","10,000","-176,000","10,000","-180,000","0,000","-174,000","0,000","-172,000","10,000","-172,000","10,000","-172,000","0,000"
"-172,000","10,000","-180,000","10,000","-172,000","-10,000","-178,000","-10,000","-170,000","10,000","-176,000","10,000","-172,000","30,000","-170,000","10,000","-172,000","-10,000","-172,000","10,000"
"-172,000","0,000","-178,000","0,000","-174,000","10,000","-174,000","-10,000","-172,000","10,000","-178,000","0,000","-170,000","10,000","-180,000","0,000","-172,000","10,000","-178,000","-10,000"
"-178,000","0,000","-172,000","10,000","-176,000","10,000","-176,000","10,000","-172,000","0,000","-174,000","10,000","-174,000","0,000","-178,000","0,000","-172,000","0,000","-176,000","10,000"
"-172,000","0,000","-174,000","10,000","-174,000","10,000","-168,000","10,000","-178,000","0,000","-170,000","10,000","-170,000","10,000","-172,000","0,000","-176,000","0,000","-170,000","10,000"
"-172,000","10,000","-172,000","10,000","-168,000","10,000","-174,000","0,000","-168,000","10,000","-168,000","0,000","-172,000","10,000","-168,000","10,000","-174,000","0,000","-174,000","0,000"
"-168,000","10,000","-176,000","-10,000","-172,000","0,000","-170,000","10,000","-166,000","10,000","-174,000","0,000","-170,000","10,000","-176,000","0,000","-174,000","0,000","-176,000","0,000"
"-166,000","-70,000","-170,000","-70,000","-168,000","-70,000","-166,000","-580,000","-166,000","-760,000","-168,000","0,000","-166,000","-60,000","-170,000","-60,000","-174,000","-160,000","-174,000","-520,000"
"-168,000","10,000","-176,000","0,000","-168,000","30,000","-170,000","20,000","-172,000","10,000","-172,000","-10,000","-172,000","10,000","-174,000","10,000","-168,000","20,000","-174,000","0,000"
"-166,000","20,000","-174,000","10,000","-164,000","10,000","-172,000","10,000","-166,000","10,000","-172,000","10,000","-166,000","20,000","-166,000","10,000","-172,000","10,000","-172,000","0,000"
"-166,000","20,000","-168,000","0,000","-170,000","20,000","-164,000","20,000","-166,000","10,000","-170,000","10,000","-168,000","10,000","-166,000","10,000","-168,000","20,000","-174,000","0,000"
"-170,000","10,000","-172,000","0,000","-172,000","-10,000","-172,000","10,000","-166,000","10,000","-164,000","-10,000","-164,000","0,000","-164,000","20,000","-166,000","20,000","-166,000","10,000"
"-168,000","10,000","-170,000","0,000","-168,000","10,000","-164,000","20,000","-170,000","10,000","-164,000","10,000","-166,000","0,000","-168,000","0,000","-170,000","10,000","-170,000","0,000"
"-162,000","10,000","-166,000","10,000","-170,000","10,000","-164,000","10,000","-162,000","10,000","-162,000","20,000","-164,000","-10,000","-170,000","0,000","-162,000","20,000","-168,000","10,000"
"-170,000","0,000","-170,000","0,000","-168,000","10,000","-162,000","20,000","-162,000","20,000","-166,000","10,000","-170,000","0,000","-164,000","20,000","-168,000","10,000","-170,000","10,000"
"-170,000","0,000","-168,000","20,000","-170,000","0,000","-170,000","0,000","-168,000","10,000","-168,000","10,000","-164,000","20,000","-164,000","0,000","-160,000","20,000","-168,000","10,000"
"-160,000","20,000","-166,000","20,000","-164,000","0,000","-164,000","0,000","-162,000","0,000","-170,000","10,000","-160,000","10,000","-164,000","0,000","-164,000","0,000","-162,000","10,000"
"-168,000","0,000","-162,000","10,000","-168,000","10,000","-170,000","10,000","-162,000","10,000","-168,000","10,000","-166,000","0,000","-162,000","0,000","-162,000","20,000","-168,000","10,000"
"-162,000","20,000","-166,000","20,000","-166,000","0,000","-168,000","10,000","-162,000","10,000","-162,000","30,000","-168,000","0,000","-168,000","0,000","-162,000","10,000","-166,000","0,000"
"-162,000","20,000","-162,000","30,000","-168,000","0,000","-168,000","10,000","-162,000","30,000","-162,000","20,000","-160,000","10,000","-162,000","30,000","-162,000","10,000","-166,000","0,000"
"-164,000","10,000","-166,000","0,000","-158,000","10,000","-162,000","30,000","-168,000","0,000","-168,000","0,000","-168,000","-10,000","-164,000","0,000","-162,000","10,000","-162,000","20,000"
"-166,000","0,000","-162,000","30,000","-160,000","0,000","-160,000","20,000","-166,000","10,000","-162,000","20,000","-164,000","10,000","-160,000","0,000","-160,000","0,000","-160,000","20,000"
"-162,000","0,000","-162,000","10,000","-158,000","10,000","-164,000","0,000","-164,000","10,000","-166,000","-10,000","-158,000","20,000","-166,000","0,000","-160,000","-10,000","-166,000","0,000"
"-164,000","0,000","-162,000","10,000","-158,000","30,000","-158,000","20,000","-162,000","10,000","-158,000","20,000","-160,000","0,000","-162,000","0,000","-162,000","10,000","-162,000","10,000"
"-160,000","20,000","-154,000","10,000","-156,000","10,000","-162,000","10,000","-158,000","0,000","-164,000","0,000","-156,000","0,000","-158,000","10,000","-160,000","0,000","-164,000","0,000"
"-156,000","20,000","-162,000","10,000","-160,000","20,000","-162,000","10,000","-164,000","0,000","-160,000","10,000","-154,000","20,000","-162,000","0,000","-156,000","10,000","-162,000","10,000"
"-156,000","10,000","-154,000","20,000","-162,000","10,000","-160,000","10,000","-158,000","10,000","-160,000","10,000","-156,000","10,000","-158,000","10,000","-162,000","0,000","-158,000","10,000"
"-152,000","10,000","-154,000","10,000","-154,000","10,000","-160,000","0,000","-156,000","-10,000","-160,000","10,000","-156,000","10,000","-158,000","0,000","-154,000","20,000","-154,000","20,000"
"-158,000","-10,000","-152,000","10,000","-154,000","10,000","-152,000","10,000","-156,000","20,000","-154,000","10,000","-156,000","10,000","-158,000","10,000","-154,000","10,000","-158,000","0,000"
"-156,000","-10,000","-150,000","10,000","-158,000","0,000","-152,000","10,000","-154,000","0,000","-152,000","-10,000","-152,000","-10,000","-154,000","10,000","-152,000","10,000","-158,000","0,000"
"-156,000","0,000","-150,000","10,000","-154,000","10,000","-156,000","10,000","-152,000","0,000","-158,000","0,000","-158,000","0,000","-152,000","20,000","-152,000","20,000","-156,000","10,000"
"-154,000","-100,000","-148,000","-60,000","-152,000","-110,000","-152,000","-10,000","-156,000","10,000","-156,000","0,000","-152,000","-290,000","-158,000","-200,000","-158,000","-30,000","-152,000","10,000"
"-150,000","20,000","-152,000","10,000","-160,000","0,000","-156,000","0,000","-152,000","10,000","-154,000","-870,000","-152,000","-10,000","-150,000","-10,000","-150,000","0,000","-152,000","10,000"
"-156,000","10,000","-150,000","10,000","-154,000","20,000","-152,000","10,000","-152,000","10,000","-158,000","0,000","-154,000","10,000","-152,000","10,000","-158,000","0,000","-152,000","30,000"
