PE IR       SUBTECH     SPECTRUM    ASCII       PEDS        4.00        
   -1
Glass.asc
24/07/24
09:55:38.00
24/07/24
09:55:38.00
Praktikum
Glass
200.000000
#HDR
-1
-1
#GR
cm-1
EGY
1.0
0.0
4000.000000
-0.125000
30401
8
7.896974
-0.046732
#DATA
4000.000000	7.087716
3999.875000	7.082432
3999.750000	7.073441
3999.625000	7.050596
3999.500000	6.993463
3999.375000	6.883318
3999.250000	6.728428
3999.125000	6.575166
3999.000000	6.486311
3998.875000	6.500490
3998.750000	6.605992
3998.625000	6.751491
3998.500000	6.882820
3998.375000	6.974122
3998.250000	7.030074
3998.125000	7.065108
3998.000000	7.087023
3997.875000	7.098950
3997.750000	7.106883
3997.625000	7.116619
3997.500000	7.125805
3997.375000	7.126068
3997.250000	7.113295
3997.125000	7.090521
3997.000000	7.061449
3996.875000	7.028110
3996.750000	6.997050
3996.625000	6.981139
3996.500000	6.989934
3996.375000	7.019969
3996.250000	7.057709
3996.125000	7.090194
3996.000000	7.110652
3995.875000	7.117429
3995.750000	7.112676
3995.625000	7.102266
3995.500000	7.092003
3995.375000	7.079341
3995.250000	7.048481
3995.125000	6.977653
3995.000000	6.857706
3994.875000	6.709104
3994.750000	6.579330
3994.625000	6.517061
3994.500000	6.542064
3994.375000	6.635197
3994.250000	6.755258
3994.125000	6.863959
3994.000000	6.939274
3993.875000	6.975124
3993.750000	6.976696
3993.625000	6.958090
3993.500000	6.939850
3993.375000	6.941502
3993.250000	6.970585
3993.125000	7.016860
3993.000000	7.059755
3992.875000	7.085235
3992.750000	7.095449
3992.625000	7.101371
3992.500000	7.108795
3992.375000	7.115368
3992.250000	7.119207
3992.125000	7.123643
3992.000000	7.131466
3991.875000	7.139738
3991.750000	7.144521
3991.625000	7.147889
3991.500000	7.155731
3991.375000	7.168859
3991.250000	7.179963
3991.125000	7.180763
3991.000000	7.171048
3990.875000	7.158999
3990.750000	7.152115
3990.625000	7.148336
3990.500000	7.138123
3990.375000	7.116729
3990.250000	7.092483
3990.125000	7.080075
3990.000000	7.085804
3989.875000	7.102301
3989.750000	7.117101
3989.625000	7.122823
3989.500000	7.118536
3989.375000	7.106203
3989.250000	7.089727
3989.125000	7.075607
3989.000000	7.070825
3988.875000	7.079025
3988.750000	7.098501
3988.625000	7.122622
3988.500000	7.142708
3988.375000	7.153459
3988.250000	7.157086
3988.125000	7.159798
3988.000000	7.163201
3987.875000	7.162316
3987.750000	7.153825
3987.625000	7.142448
3987.500000	7.134560
3987.375000	7.127478
3987.250000	7.110413
3987.125000	7.077643
3987.000000	7.036987
3986.875000	7.002484
3986.750000	6.979222
3986.625000	6.957652
3986.500000	6.924201
3986.375000	6.877899
3986.250000	6.836303
3986.125000	6.823532
3986.000000	6.851638
3985.875000	6.912325
3985.750000	6.985061
3985.625000	7.051121
3985.500000	7.100277
3985.375000	7.128745
3985.250000	7.135093
3985.125000	7.119984
3985.000000	7.089445
3984.875000	7.056780
3984.750000	7.037966
3984.625000	7.041379
3984.500000	7.060831
3984.375000	7.080208
3984.250000	7.085749
3984.125000	7.073324
3984.000000	7.046843
3983.875000	7.015165
3983.750000	6.991572
3983.625000	6.989983
3983.500000	7.015218
3983.375000	7.057620
3983.250000	7.100535
3983.125000	7.132350
3983.000000	7.150138
3982.875000	7.155080
3982.750000	7.150306
3982.625000	7.143004
3982.500000	7.142540
3982.375000	7.152889
3982.250000	7.168869
3982.125000	7.181713
3982.000000	7.186986
3981.875000	7.185640
3981.750000	7.179700
3981.625000	7.169940
3981.500000	7.157629
3981.375000	7.145953
3981.250000	7.138301
3981.125000	7.135240
3981.000000	7.132763
3980.875000	7.121954
3980.750000	7.090009
3980.625000	7.024570
3980.500000	6.921861
3980.375000	6.794470
3980.250000	6.671993
3980.125000	6.591120
3980.000000	6.579589
3979.875000	6.641857
3979.750000	6.753293
3979.625000	6.867950
3979.500000	6.938962
3979.375000	6.942391
3979.250000	6.889669
3979.125000	6.819054
3979.000000	6.773358
3978.875000	6.778720
3978.750000	6.834701
3978.625000	6.917032
3978.500000	6.988784
3978.375000	7.016534
3978.250000	6.985545
3978.125000	6.907512
3978.000000	6.817805
3977.875000	6.760745
3977.750000	6.766974
3977.625000	6.835382
3977.500000	6.934392
3977.375000	7.024023
3977.250000	7.078408
3977.125000	7.089915
3977.000000	7.060496
3976.875000	6.997778
3976.750000	6.917361
3976.625000	6.837297
3976.500000	6.764381
3976.375000	6.692923
3976.250000	6.624091
3976.125000	6.582359
3976.000000	6.602254
3975.875000	6.695073
3975.750000	6.832209
3975.625000	6.964355
3975.500000	7.057228
3975.375000	7.108795
3975.250000	7.137066
3975.125000	7.156522
3975.000000	7.168415
3974.875000	7.169765
3974.750000	7.164756
3974.625000	7.163324
3974.500000	7.170864
3974.375000	7.183516
3974.250000	7.193707
3974.125000	7.197341
3974.000000	7.194417
3973.875000	7.183427
3973.750000	7.153603
3973.625000	7.081611
3973.500000	6.942913
3973.375000	6.740162
3973.250000	6.525322
3973.125000	6.383258
3973.000000	6.378405
3972.875000	6.508411
3972.750000	6.709511
3972.625000	6.904341
3972.500000	7.046314
3972.375000	7.128957
3972.250000	7.168170
3972.125000	7.183106
3972.000000	7.187183
3971.875000	7.186908
3971.750000	7.184398
3971.625000	7.181153
3971.500000	7.180245
3971.375000	7.184693
3971.250000	7.194256
3971.125000	7.204838
3971.000000	7.211777
3970.875000	7.213595
3970.750000	7.212225
3970.625000	7.209684
3970.500000	7.205494
3970.375000	7.198343
3970.250000	7.189895
3970.125000	7.185307
3970.000000	7.188917
3969.875000	7.199801
3969.750000	7.211925
3969.625000	7.218367
3969.500000	7.214830
3969.375000	7.199627
3969.250000	7.171777
3969.125000	7.131256
3969.000000	7.082660
3968.875000	7.038133
3968.750000	7.013938
3968.625000	7.021306
3968.500000	7.058350
3968.375000	7.108721
3968.250000	7.148276
3968.125000	7.157631
3968.000000	7.136098
3967.875000	7.104879
3967.750000	7.090954
3967.625000	7.103915
3967.500000	7.130531
3967.375000	7.153413
3967.250000	7.168320
3967.125000	7.179822
3967.000000	7.187985
3966.875000	7.188067
3966.750000	7.176208
3966.625000	7.141043
3966.500000	7.051026
3966.375000	6.867604
3966.250000	6.583868
3966.125000	6.248343
3966.000000	5.946499
3965.875000	5.761292
3965.750000	5.742521
3965.625000	5.893330
3965.500000	6.168350
3965.375000	6.488674
3965.250000	6.776445
3965.125000	6.986744
3965.000000	7.113056
3964.875000	7.171730
3964.750000	7.186845
3964.625000	7.183375
3964.500000	7.180667
3964.375000	7.184197
3964.250000	7.184285
3964.125000	7.164312
3964.000000	7.113280
3963.875000	7.036943
3963.750000	6.961053
3963.625000	6.919540
3963.500000	6.930853
3963.375000	6.983926
3963.250000	7.049139
3963.125000	7.102893
3963.000000	7.140034
3962.875000	7.165032
3962.750000	7.176199
3962.625000	7.160380
3962.500000	7.104161
3962.375000	7.013223
3962.250000	6.921432
3962.125000	6.873481
3962.000000	6.891707
3961.875000	6.959615
3961.750000	7.039535
3961.625000	7.101228
3961.500000	7.127442
3961.375000	7.099953
3961.250000	6.998649
3961.125000	6.826130
3961.000000	6.629945
3960.875000	6.489049
3960.750000	6.467208
3960.625000	6.572159
3960.500000	6.753533
3960.375000	6.941007
3960.250000	7.087237
3960.125000	7.181540
3960.000000	7.233156
3959.875000	7.250472
3959.750000	7.236460
3959.625000	7.194209
3959.500000	7.131127
3959.375000	7.061963
3959.250000	7.011226
3959.125000	7.004445
3959.000000	7.047194
3958.875000	7.113757
3958.750000	7.164475
3958.625000	7.177959
3958.500000	7.164676
3958.375000	7.151726
3958.250000	7.157396
3958.125000	7.178676
3958.000000	7.198062
3957.875000	7.200460
3957.750000	7.181931
3957.625000	7.138758
3957.500000	7.052454
3957.375000	6.902161
3957.250000	6.703262
3957.125000	6.524540
3957.000000	6.447595
3956.875000	6.502267
3956.750000	6.646731
3956.625000	6.807345
3956.500000	6.931451
3956.375000	7.006340
3956.250000	7.046850
3956.125000	7.075083
3956.000000	7.104675
3955.875000	7.134700
3955.750000	7.156842
3955.625000	7.168624
3955.500000	7.176226
3955.375000	7.184852
3955.250000	7.190834
3955.125000	7.183420
3955.000000	7.149835
3954.875000	7.080760
3954.750000	6.975174
3954.625000	6.832522
3954.500000	6.627678
3954.375000	6.303876
3954.250000	5.825959
3954.125000	5.263281
3954.000000	4.804571
3953.875000	4.651213
3953.750000	4.874919
3953.625000	5.369744
3953.500000	5.937851
3953.375000	6.417844
3953.250000	6.748007
3953.125000	6.947105
3953.000000	7.059646
3952.875000	7.114534
3952.750000	7.106074
3952.625000	6.997276
3952.500000	6.752268
3952.375000	6.391565
3952.250000	6.024129
3952.125000	5.798307
3952.000000	5.786228
3951.875000	5.901974
3951.750000	5.958269
3951.625000	5.828182
3951.500000	5.562071
3951.375000	5.345486
3951.250000	5.345641
3951.125000	5.597011
3951.000000	6.006564
3950.875000	6.439812
3950.750000	6.795291
3950.625000	7.030374
3950.500000	7.152092
3950.375000	7.196247
3950.250000	7.205722
3950.125000	7.212022
3950.000000	7.226535
3949.875000	7.243763
3949.750000	7.252916
3949.625000	7.250045
3949.500000	7.241011
3949.375000	7.233695
3949.250000	7.229454
3949.125000	7.223451
3949.000000	7.207094
3948.875000	7.162499
3948.750000	7.059611
3948.625000	6.877961
3948.500000	6.645696
3948.375000	6.448178
3948.250000	6.377609
3948.125000	6.462323
3948.000000	6.645599
3947.875000	6.834677
3947.750000	6.964082
3947.625000	7.015278
3947.500000	6.987001
3947.375000	6.855315
3947.250000	6.559015
3947.125000	6.028097
3947.000000	5.253497
3946.875000	4.360165
3946.750000	3.606777
3946.625000	3.268206
3946.500000	3.472194
3946.375000	4.119781
3946.250000	4.961848
3946.125000	5.751385
3946.000000	6.348455
3945.875000	6.729038
3945.750000	6.938615
3945.625000	7.045673
3945.500000	7.108260
3945.375000	7.154938
3945.250000	7.187435
3945.125000	7.200471
3945.000000	7.196967
3944.875000	7.184993
3944.750000	7.169819
